"Amplivive IV Hydration, Cryotherapy & Cryoskin Contouring Spa Of Orlando-Ocoee","Dr. Karan Patel","1","3","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","1 - Possibly Qualified","+1 407-217-6308","US","office","+14072176308"
"Michelle Boone","info@michelleboone.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 407-569-2639","US","office","+14075692639"
"Vellisimo Orlando - Hunters Creek","+1 407-601-6266","1","10",,"UPDATE ME","+1 407-601-6266","US","office","+14076016266"
"Euna Aesthetics","+1 410-266-8604","1","10",,"UPDATE ME","+1 410-266-8604","US","office","+14102668604"
"Transformations Fitness for Women | Pasadena","+1 410-582-9505","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-582-9505","US","office","+14105829505"
"Transformations Fitness for Women | Pasadena","manager@transformationsfitnessforwomen.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-582-9505","US","office","+14105829505"
"Coreworks Fitness Pilates in Columbia","+1 410-772-0600","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 410-772-0600","US","office","+14107720600"
"RF Youth Boxing","rfyouthboxing@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 203-355-2666","US","office","+12033552666"
"Athletic Arts Center LLC","+1 205-387-9337","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 205-387-9337","US","office","+12053879337"
"BloGo Salon   Skin Wellness","+1 205-861-2546","1","10",,"UPDATE ME","+1 205-861-2546","US","office","+12058612546"
"PRO Club Seattle","+1 206-332-1873","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","3 - Ideal Client","+1 206-332-1873","US","office","+12063321873"
"Calvin Lee, MD","+1 209-551-1888","1","10",,"UPDATE ME","+1 209-551-1888","US","office","+12095511888"
"Wolf's Blood Fitness","+1 210-259-8432","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 210-259-8432","US","office","+12102598432"
"The Tribe","lesley@thetribesc.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 210-481-4227","US","office","+12104814227"
"Dr. Connie Hiers Plastic Surgery & Med Spa","info@findyourbeautiful.com","1","10",,"UPDATE ME","+1 210-494-8446","US","office","+12104948446"
"FIT HIT Santa Monica","+1 212-213-3196","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 212-213-3196","US","office","+12122133196"
"EōS Fitness","Andre Brehaut","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 213-528-3132","US","office","+12135283132"
"EnlightenMD","info@enlightenmd.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 214-964-0860","US","office","+12149640860"
"Newton Athletic Club","Taylor Antolino","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 215-968-0600","US","office","+12159680600"
"Cheryl Loatsch Studio","+1 217-224-5104","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 217-224-5104","US","office","+12172245104"
"Rod Sickler Salon & Spa","+1 217-403-1790","1","10",,"UPDATE ME","+1 217-403-1790","US","office","+12174031790"
"Aesthetics-Wellness at Ophthalmology Center of Illinois","+1 217-679-3598","1","10",,"UPDATE ME","+1 217-679-3598","US","office","+12176793598"
"Dobber’s Gym","+1 217-762-3839","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 217-762-3839","US","office","+12177623839"
"Spartan Fitness","+1 218-301-0244","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 218-301-0244","US","office","+12183010244"
"Causey Med Aesthetic","info@causeymedaesthetic.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 225-364-2257","US","office","+12253642257"
"Meraki Medical Spa","info@merakimedicalspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 225-408-7515","US","office","+12254087515"
"Louisiana Laserderm","+1 225-490-9090","1","10",,"UPDATE ME","+1 225-490-9090","US","office","+12254909090"
"MetaGlow","+1 225-767-0646","1","10",,"UPDATE ME","+1 225-767-0646","US","office","+12257670646"
"Infinity Cheer & Tumbling","+1 931-572-0089","1","10",,"UPDATE ME","+1 931-572-0089","US","office","+19315720089"
"Canyon Crest Country Club","+1 951-274-7900","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 951-274-7900","US","office","+19512747900"
"SoCal Krav Maga","+1 951-461-2121","1","10",,"UPDATE ME","+1 951-461-2121","US","office","+19514612121"
"Renuance Medical Spa","+1 951-506-1040","1","10",,"UPDATE ME","+1 951-506-1040","US","office","+19515061040"
"Training HAUS - Flagship","+1 952-456-7650","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 952-456-7650","US","office","+19524567650"
"Pilates Minnesota","Alex Hasselbring","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 952-476-0304","US","office","+19524760304"
"The Refinery Skin Clinic","info@therefineryskinclinic.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 952-479-0603","US","office","+19524790603"
"Edina Skincare","edinaskincarespecialists@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 952-920-5521","US","office","+19529205521"
"Elite Body Services","info@elitebodyservices.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 954-404-7695","US","office","+19544047695"
"Raw Kickboxing and Fitness","+1 954-575-6000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 954-575-6000","US","office","+19545756000"
"Timeless Beauty Aesthetics","michellebotoxqueen@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 954-763-2998","US","office","+19547632998"
"Preventive Health WC","atou@preventivehealthwc.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 954-800-3897","US","office","+19548003897"
"Vitalife Wellness and Aesthetics","+1 972-685-2917","1","10",,"UPDATE ME","+1 972-685-2917","US","office","+19726852917"
"Fitness Concepts Health Club","+1 978-630-5114","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 978-630-5114","US","office","+19786305114"
"Rock Spot Climbing: Wallingford","+1 203-265-7880","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 203-265-7880","US","office","+12032657880"
"CoxHealth Med Spa","+1 417-269-3000","1","10",,"UPDATE ME","+1 417-269-3000","US","office","+14172693000"
"Nease Cosmetic Surgery","+1 423-756-7134","1","10",,"UPDATE ME","+1 423-756-7134","US","office","+14237567134"
"Ruffhouse Renton","+1 425-572-5454","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 425-572-5454","US","office","+14255725454"
"Mt Si Sports + Fitness","Ben Cockman","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 425-831-7782","US","other","+14258317782"
"Donna Axum Fitness Center","urec@uark.edu","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 479-575-4646","US","office","+14795754646"
"Ozark Climbing Gym","+1 479-756-0900","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 479-756-0900","US","office","+14797560900"
"Women's Health Associates","+1 479-876-8111","1","10",,"UPDATE ME","+1 479-876-8111","US","office","+14798768111"
"Dr. Jeffrey D. Hamby, MD","+1 479-922-9355","1","10",,"UPDATE ME","+1 479-922-9355","US","office","+14799229355"
"Kalologie Medspa | Paradise Valley","+1 480-454-4188","1","10",,"UPDATE ME","+1 480-454-4188","US","office","+14804544188"
"Vitality Health Fitness LLC FKA Black Mountain Fitness","+1 480-488-0444","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 480-488-0444","US","office","+14804880444"
"The Little Gym Of Jackson Ms","Michelle Ahmed","1","9","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 480-948-2878","US","office","+14809482878"
"The Factory by Reach","+1 484-704-7612","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 484-704-7612","US","office","+14847047612"
"Nirvana Med Spa  Little Rock, AR","+1 501-382-8400","1","10",,"UPDATE ME","+1 501-382-8400","US","office","+15013828400"
"Westside Wellness Clinic","westsidewellness22@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 501-794-6123","US","office","+15017946123"
"Avant Tous","info@avanttous.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 225-456-2620","US","office","+12254562620"
"LA Laser Derm","laserdermbr@aol.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 225-490-9090","US","office","+12254909090"
"Family Fitness","Connie Gaddy","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 231-747-9778","US","other","+12317479778"
"Firma Skin Med Spa","hello@firmaskinmedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 239-275-1015","US","office","+12392751015"
"Schneider Centre","manager@schneidercentre.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 239-277-9999","US","office","+12392779999"
"Dr. Teresa Taylor","drteresetaylor@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 239-540-9918","US","office","+12395409918"
"The Skin Spot Laser Club","info@skinspotlaserclub.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 239-846-7546","US","office","+12398467546"
"CeeBeez Fizique","+1 240-448-3295","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 240-448-3295","US","office","+12404483295"
"MJ Luxe Medi Spa Prince Frederick","JoHanna Shriver","1","9",,"UPDATE ME","+1 240-808-0013","US","office","+12408080013"
"Shelbourne Physiotherapy Cook Street Clinic","+1 250-381-9828","1","10",,"UPDATE ME","+1 250-381-9828","CA","office","+12503819828"
"Atlantic Medical Group: Eric Ibegbu, MD","+1 252-527-3636","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 252-527-3636","US","office","+12525273636"
"Pender IV John R MD","+1 252-744-2393","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 252-744-2393","US","office","+12527442393"
"Decatur Internal Medicine","georganne@decaturinternalmedicine.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 256-350-6363","US","office","+12563506363"
"Madison Family Care","madfamcare@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 256-722-0555","US","office","+12567220555"
"Form & Fitness Personal Training Studio","+1 262-375-4577","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 262-375-4577","US","office","+12623754577"
"CRYOFIT NEW BERLIN","Robert E. Remitz","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 262-746-2022","US","office","+12627462022"
"CRYOFIT NEW BERLIN","Melany Remitz","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 262-746-2022","US","office","+12627462022"
"CRYOFIT DELAFIELD","Robert E. Remitz","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 262-746-5200","US","office","+12627465200"
"CRYOFIT DELAFIELD","Melany Remitz","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 262-746-5200","US","office","+12627465200"
"FiveStar","info@crossfitfivestar.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 267-483-5012","US","office","+12674835012"
"Reflections Medical","smosier@reflectionsmedical.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 269-588-1500","US","office","+12695881500"
"Frazine Wellness","info@frazinewellness.com","1","10",,"UPDATE ME","+1 270-557-7809","US","office","+12705577809"
"NMMC Wellness Center","+1 662-377-3000","1","10",,"UPDATE ME","+1 662-377-3000","US","office","+16623773000"
"Level Up Fitness and Aerial Artistry Haltom City","+1 682-252-4808","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 682-252-4808","US","office","+16822524808"
"Browns Gymnastics","+1 702-257-9009","1","10",,"UPDATE ME","+1 702-257-9009","US","office","+17022579009"
"103° Hot Pilates & Yoga","+1 702-586-3103","1","10",,"UPDATE ME","+1 702-586-3103","US","office","+17025863103"
"SKIN Las Vegas Med Spa","+1 702-705-7546","1","10",,"UPDATE ME","+1 702-705-7546","US","office","+17027057546"
"- The Feisee Institute","+1 703-457-1040","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 703-457-1040","US","office","+17034571040"
"Huntersville Yoga Teacher Training Urban Bliss","+1 704-237-4437","1","10",,"UPDATE ME","+1 704-237-4437","US","office","+17042374437"
"Capizzi, MD Cosmetic Surgery & Med Spa","+1 704-655-8988","1","10",,"UPDATE ME","+1 704-655-8988","US","office","+17046558988"
"The Athlete's Guild","+1 704-721-6722","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 704-721-6722","US","office","+17047216722"
"Avenu Fitness & Lifestyle | West U","+1 713-661-5800","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 713-661-5800","US","office","+17136615800"
"Clinic 45 - Liposuction & Medical Spa","appointments@clinic45.com","1","10",,"UPDATE ME","+1 713-847-9400","US","office","+17138479400"
"Vida Fitness & Aura Spa","Aaron Moore","1","10",,"UPDATE ME","+1 202-939-2577","US","office","+12029392577"
"Athletic Arts Center","+1 205-387-9337","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 205-387-9337","US","office","+12053879337"
"Petro MD","drpetro@petromd.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 205-420-8043","US","office","+12054208043"
"Azia Medical Spa","+1 205-980-7772","1","10",,"UPDATE ME","+1 205-980-7772","US","office","+12059807772"
"Destination Health","+1 207-288-3121","1","10",,"UPDATE ME","+1 207-288-3121","US","office","+12072883121"
"Sonora Fitness","Shari Gallagher","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 209-532-1202","US","other","+12095321202"
"Lathrop","Unnamed","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 209-941-7200","US","office","+12099417200"
"Lathrop","+1 209-941-7200","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 209-941-7200","US","office","+12099417200"
"The Tribe | 3F CrossFit | San Antonio, TX","+1 210-481-4227","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 210-481-4227","US","office","+12104814227"
"Body Concepts Med Spa","+1 210-999-5757","1","10",,"UPDATE ME","+1 210-999-5757","US","office","+12109995757"
"Enlighten MD","+1 214-964-0860","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 214-964-0860","US","office","+12149640860"
"Michael Todd Brown","Michael Todd Brown","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 217-442-0563","US","office","+12174420563"
"N?R Medical Spa of Baton Rouge","+1 225-255-2963","1","10",,"UPDATE ME","+1 225-255-2963","US","office","+12252552963"
"Arena Fitness Encino","+1 818-906-3030","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 818-906-3030","US","office","+18189063030"
"Train4Life: Gym, Personal Training, & Virtual Fitness","+1 828-266-1110","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 828-266-1110","US","office","+18282661110"
"Fusions Fitness","+1 828-631-0232","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 828-631-0232","US","office","+18286310232"
"Charleston Kettlebell Club","mike@charlestonkettlebellclub.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 843-225-6622","US","office","+18432256622"
"Restore at Sweetgrass - Gym","accessibility@redspotinteractive.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 843-264-7973","US","office","+18432647973"
"Sandalwoods Spa","+1 843-875-4588","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 843-875-4588","US","office","+18438754588"
"SkinLab Charleston","+1 843-936-7174","1","10",,"UPDATE ME","+1 843-936-7174","US","office","+18439367174"
"milk   honey spa","+1 844-645-5772","1","10",,"UPDATE ME","+1 844-645-5772","US","office","+18446455772"
"Tensile Strength Studio","+1 847-387-3610","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 847-387-3610","US","office","+18473873610"
"Granger Medical","carrie.smith@hs-med.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 850-309-0356","US","office","+18503090356"
"Allure Laser Medispa | Bannerman","+1 850-727-5088","1","10",,"UPDATE ME","+1 850-727-5088","US","office","+18507275088"
"BodyImage Medical Spa","David Keen","1","10",,"UPDATE ME","+1 850-765-1190","US","office","+18507651190"
"GLO30 Bethesda MD","info@glo30.com","1","10",,"UPDATE ME","+1 855-456-3030","US","office","+18554563030"
"Legacy All Sports - Gymnastics, Cheer & Dance","info@legacyallsports.com","1","10",,"UPDATE ME","+1 859-977-8862 ext. 10","US","office","+18599778862x10"
"CrossFit Stonington","+1 860-495-5244","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 860-495-5244","US","office","+18604955244"
"Graniteville CrossFit","newlondoncrossfit@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","3 - Ideal Client","+1 860-701-9111","US","office","+18607019111"
"Fitness4You & Nutrition 4 You Health & Wellness","+1 863-531-3433","1","10",,"UPDATE ME","+1 863-531-3433","US","office","+18635313433"
"Push Med (Formerly Revived Aesthetics)","+1 864-520-8799","1","10",,"UPDATE ME","+1 864-520-8799","US","office","+18645208799"
"Genesis Physical Therapy, Aledo","+1 563-421-1000","1","10",,"UPDATE ME","+1 563-421-1000","US","office","+15634211000"
"CrossFit Restoration","+1 563-556-6496","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 563-556-6496","US","office","+15635566496"
"Athletic Republic Dallas","+1 570-675-2600","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 570-675-2600","US","office","+15706752600"
"Missouri Athletic Center","summerdaycamp@soccermac.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X",,"+1 573-449-2606","US","office","+15734492606"
"Mag Med Spa","mccim@centurytel.net","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 573-874-3235","US","office","+15738743235"
"Full Circle HW","manager@fullcirclehw.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 575-513-7696","US","office","+15755137696"
"Adobe Day Spa & Chiropractics","+1 575-630-0515","1","10",,"UPDATE ME","+1 575-630-0515","US","office","+15756300515"
"Studio One Six","+1 575-652-4111","1","10",,"UPDATE ME","+1 575-652-4111","US","office","+15756524111"
"Physiques Gym","info@physiquesgym.net","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 602-953-1111","US","office","+16029531111"
"Dynamic Defense Concepts","dross.dynamicdefense@yahoo.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 603-228-9622","US","office","+16032289622"
"Athletic Performance Center of Exeter Hospital","+1 603-778-7311","1","10",,"UPDATE ME","+1 603-778-7311","US","office","+16037787311"
"BODY   SOUL Health & Fitness Vancouver","+1 604-224-2639","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 604-224-2639","CA","office","+16042242639"
"Resolution Health Collaborative","+1 608-443-7048","1","10",,"UPDATE ME","+1 608-443-7048","US","office","+16084437048"
"Recreational Eagle Center","+1 608-785-8000","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 608-785-8000","US","office","+16087858000"
"Rwj Fitness & Wellness Center - Hamilton","Mary Harpel","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 609-584-7600","US","office","+16095847600"
"Rwj Fitness & Wellness Center - Hamilton","Nicole Demeter","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 609-584-7600","US","office","+16095847600"
"Adrenaline Fitness","+1 609-878-3837","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 609-878-3837","US","office","+16098783837"
"Alta Boulders","info@altaclimbing.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 480-684-2582","US","office","+14806842582"
"KTR Mesa","+1 480-844-9600","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 480-844-9600","US","office","+14808449600"
"Reach Climbing & Fitness","+1 484-704-7612","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 484-704-7612","US","office","+14847047612"
"Arkansas Laser and Skin Care","+1 501-771-0445","1","10",,"UPDATE ME","+1 501-771-0445","US","office","+15017710445"
"Weight Loss Center AR","drg@lasersolutionsmedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 501-781-0772","US","office","+15017810772"
"Trinity Massage and Spa","trinitymassagenlr@gmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 501-904-5196","US","office","+15019045196"
"Soleil Medical & Beauty SPA","+1 503-244-7717","1","10",,"UPDATE ME","+1 503-244-7717","US","office","+15032447717"
"Elk Rock Wellness","+1 503-303-4078","1","10",,"UPDATE ME","+1 503-303-4078","US","office","+15033034078"
"Soft Touch Med Spa, Laser Hair Removal, Microblading","+1 503-372-5913","1","10",,"UPDATE ME","+1 503-372-5913","US","office","+15033725913"
"BFit Gyms - BFit Keizer/Salem","+1 503-390-1065","1","6","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 503-390-1065","US","office","+15033901065"
"The 503: Strength & Conditioning","anthony@the503gym.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 503-564-8708","US","office","+15035648708"
"Skin Deep & Beyond Med Spa","+1 503-692-2888","1","10",,"UPDATE ME","+1 503-692-2888","US","office","+15036922888"
"Epion Aesthetics and Wellness","+1 503-713-5543","1","10",,"UPDATE ME","+1 503-713-5543","US","office","+15037135543"
"PrimeFitnessRX - Poydras","info@primefitnessrx.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","UPDATE ME","+1 504-267-0562","US","office","+15042670562"
"Nola Cryo LLC","+1 504-533-9021","1","10",,"UPDATE ME","+1 504-533-9021","US","office","+15045339021"
"Ortega Wellness","info@ortegawellness.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-225-7040","US","office","+15052257040"
"Le Rêve Skin Care","+1 505-312-8442","1","10",,"UPDATE ME","+1 505-312-8442","US","office","+15053128442"
"Enhanced Wellness of New Mexico","+1 505-323-8100","1","10",,"UPDATE ME","+1 505-323-8100","US","office","+15053238100"
"La Vida NM","info@lavidanm.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-508-3557","US","office","+15055083557"
"DiVersions Medical Spa","+1 505-821-1960","1","10",,"UPDATE ME","+1 505-821-1960","US","office","+15058211960"
"RRF DC","rrfamilydental@hotmail.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 505-891-4510","US","office","+15058914510"
"The Yoga Barre","+1 228-731-3570","1","10",,"UPDATE ME","+1 228-731-3570","US","office","+12287313570"
"Farahmand Plastic Surgery","info@farahmandplasticsurgery.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 239-332-2388","US","office","+12393322388"
"Mesa Mies Med Spa","office@mesamiesmedspa.com","1","10","user_FJAjHIDBjKN8mChxLXXqmYizVsKuvZO9bYU5S5yC80X","-","+1 239-791-7867","US","office","+12397917867"
"AMAE Med Spa","Ramona Bizon","1","10",,"UPDATE ME","+1 248-335-7200","US","office","+12483357200"
